URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/BRRegulacaoAssistencial,StructureDefinition/BRAgendamentoRegulacaoAssistencial,StructureDefinition/BRCID10Avaliado-1.0,StructureDefinition/BRRequisicaoRegulacaoAssistencial","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/BRRequisicaoRegulacaoAssistencial","SCT"
http://terminology.hl7.org/ValueSet/v3-ActCode,2.0.0,active,,ActCode,v3 Code System ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","StructureDefinition/BRRegulacaoAssistencial","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ConfidentialityClassification,2014-03-26,active,"2.16.840.1.113883.1.11.10228",v3.ConfidentialityClassification,V3 Value SetConfidentialityClassification," Set of codes used to value Act.Confidentiality and Role.Confidentiality attribute in accordance with the definition for concept domain ""Confidentiality"".","StructureDefinition/BRRegulacaoAssistencial","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,2.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/BRRequisicaoRegulacaoAssistencial","THO (V3)"
http://www.saude.gov.br/fhir/r4/ValueSet/BRCID10-1.0,0.1.0,active,,BRCID10,Classificação Internacional de Doenças - Décima Revisão - CID-10,"Classificação Internacional de Doenças - Décima Revisão - CID-10","StructureDefinition/BRCID10Avaliado-1.0","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRCaraterAtendimentoMIRA,0.1.0,active,,BRCaraterAtendimentoMIRA,Caráter de Atendimento no MIRA,"Caráter da solicitação do procedimento.","StructureDefinition/BRAgendamentoRegulacaoAssistencial,StructureDefinition/BRRequisicaoRegulacaoAssistencial","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BRCategoriaDiagnostico,0.1.0,active,,BRCategoriaDiagnostico,Categoria do Diagnóstico,"ValueSet utilizado para definir o tipo de categoria do diagnóstico realizado.","StructureDefinition/BRCID10Avaliado-1.0","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BREstadoDocumento-1.0,0.1.0,active,,BREstadoDocumento,Estado do Documento,"Classifica o estado do documento que está sendo trafegado.","StructureDefinition/BRRegulacaoAssistencial","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BREstadoResolucaoDiagnosticoProblema-1.0,0.1.0,active,,BREstadoResolucaoDiagnosticoProblema,Estado da Resolução de Diagnóstico ou Problema,"Estado da resolução de um diagnóstico ou problema.","StructureDefinition/BRCID10Avaliado-1.0","THO"
http://www.saude.gov.br/fhir/r4/ValueSet/BRIntencaoRegulacao,0.1.0,active,,BRIntencaoRegulacao,Intenção de requisição de regulação assistencial,"Intenção de requisição de regulação assistencial.","StructureDefinition/BRRequisicaoRegulacaoAssistencial","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BRJustificativaIndividuoNaoIdentificado-1.0,0.1.0,active,,BRJustificativaIndividuoNaoIdentificado,Justificativa da Impossibilidade de Identificação do Indivíduo,"Classifica as razões pelo qual não foi possível obter os dados de identificação do indivíduo em um contato assistencial. (Port. nº 84/SAS/MS/1997 e Port. nº02/SAS/SGEP/MS/2012)","StructureDefinition/BRIndividuoNaoIdentificado-1.0","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRModalidadeAssistencialMIRA,0.1.0,active,,BRModalidadeAssistencialMIRA,Modalidade Assistencial MIRA,"Modalidade assistencial que gerou a solicitação do procedimento.","StructureDefinition/BRRegulacaoAssistencial,StructureDefinition/BRAgendamentoRegulacaoAssistencial,StructureDefinition/BRRequisicaoRegulacaoAssistencial","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BROcupacao-1.0,0.1.0,active,,BROcupacao,Classificação Brasileira de Ocupações - CBO,"Classifica as profissões do mercado de trabalho brasileiro.","StructureDefinition/BRAgendamentoRegulacaoAssistencial,StructureDefinition/BRRequisicaoRegulacaoAssistencial","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRProcedimentosNacionais-1.0,0.1.0,active,,BRProcedimentosNacionais,Procedimento realizado,"ValueSet das classificações brasileiras para procedimentos adotadas em contexto nacional, os CodeSystems apresentam os códigos da competência atual, para o envio de competência anterior os códigos devem ser consultados na RTS.","StructureDefinition/BRAgendamentoRegulacaoAssistencial,StructureDefinition/BRRequisicaoRegulacaoAssistencial","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRSexo-1.0,0.1.0,active,,BRSexo,Sexo,"Sexo de um indivíduo.","StructureDefinition/BRIndividuoNaoIdentificado-1.0","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BRStatusAgendamentoRegulacaoAssistencial,0.1.0,active,,BRStatusAgendamentoRegulacaoAssistencial,Status de agendamento de regulação assistencial,"Status de agendamento de regulação assistencial.","StructureDefinition/BRAgendamentoRegulacaoAssistencial","hl7.fhir.r4.core,Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRStatusParticipante,0.1.0,active,,BRStatusParticipante,Status do Participante do agendamento,"Status do Participante do agendamento.","StructureDefinition/BRAgendamentoRegulacaoAssistencial","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BRStatusRegulacaoAssistencial,0.1.0,active,,BRStatusRegulacaoAssistencial,Status de regulação assistencial,"Status de agendamento de regulação assistencial.","StructureDefinition/BRRegulacaoAssistencial","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRStatusRequisicaoRegulacaoAssistencial,0.1.0,active,,BRStatusRequisicaoRegulacaoAssistencial,Status de requisição de regulação assistencial,"Status de requisição de regulação assistencial.","StructureDefinition/BRRequisicaoRegulacaoAssistencial","hl7.fhir.r4.core"
http://www.saude.gov.br/fhir/r4/ValueSet/BRTipoDocumento-1.0,0.1.0,active,,BRTipoDocumento,Tipo de Documento,"Classifica o tipo de documento que está sendo trafegado.","StructureDefinition/BRRegulacaoAssistencial","Other"
http://www.saude.gov.br/fhir/r4/ValueSet/BRTipoParticipante,0.1.0,active,,BRTipoParticipante,Tipo Participante,"Identificação do tipo do participante envolvido na solicitação.","StructureDefinition/BRAgendamentoRegulacaoAssistencial","Other"
